CustomerID,TransactionId,ProductId,ProductType,quantity,price
145,TXN-0145-001,73,Toys,3,85.46
145,TXN-0145-001,49,Home,2,70.28
145,TXN-0145-002,36,Electronics,1,499.41
145,TXN-0145-003,38,Electronics,5,200.33
145,TXN-0145-003,79,Electronics,3,138.03
145,TXN-0145-003,33,Toys,1,66.53
145,TXN-0145-003,73,Electronics,3,424.56
145,TXN-0145-003,57,Home,1,222.76
145,TXN-0145-004,5,Electronics,4,320.68
145,TXN-0145-004,72,Clothing,4,34
145,TXN-0145-004,11,Electronics,5,277.97
145,TXN-0145-004,9,Home,2,132.71
145,TXN-0145-005,34,Home,2,117.57
145,TXN-0145-005,23,Clothing,5,329.71
145,TXN-0145-005,30,Beauty,1,96.21
146,TXN-0146-001,57,Toys,3,25.77
146,TXN-0146-001,92,Clothing,1,476.09
146,TXN-0146-001,34,Electronics,1,340.8
146,TXN-0146-001,46,Toys,1,302.29
146,TXN-0146-001,45,Beauty,1,255.93
146,TXN-0146-002,66,Beauty,2,106
146,TXN-0146-003,48,Home,1,322.73
146,TXN-0146-003,37,Clothing,1,166.64
146,TXN-0146-003,47,Electronics,4,449.21
146,TXN-0146-003,48,Home,3,312.85
146,TXN-0146-003,21,Electronics,1,148.98
146,TXN-0146-004,76,Beauty,1,306.47
146,TXN-0146-004,41,Toys,5,392.82
146,TXN-0146-005,28,Home,5,21.14
146,TXN-0146-005,93,Clothing,4,382.49
146,TXN-0146-005,84,Beauty,1,479.52
146,TXN-0146-006,73,Toys,5,317.01
146,TXN-0146-006,94,Home,5,367.86
146,TXN-0146-007,7,Toys,4,331.3
146,TXN-0146-007,67,Home,3,138.25
146,TXN-0146-007,74,Electronics,2,167.7
146,TXN-0146-007,99,Electronics,2,230.63
146,TXN-0146-007,96,Beauty,2,225.28
146,TXN-0146-008,47,Beauty,3,282.43
146,TXN-0146-008,10,Electronics,4,304.58
146,TXN-0146-008,58,Home,2,286.82
146,TXN-0146-008,17,Toys,2,389.34
146,TXN-0146-009,87,Toys,2,304.75
146,TXN-0146-009,37,Electronics,3,63.39
146,TXN-0146-009,53,Home,5,491.71
146,TXN-0146-009,74,Home,2,450.44
147,TXN-0147-001,2,Clothing,1,212.22
147,TXN-0147-001,98,Toys,4,372.71
147,TXN-0147-001,17,Beauty,4,16.85
147,TXN-0147-001,22,Beauty,2,259.87
147,TXN-0147-002,50,Home,3,68.09
147,TXN-0147-002,90,Toys,2,357.43
147,TXN-0147-002,16,Electronics,3,297.78
147,TXN-0147-002,79,Beauty,1,41.51
147,TXN-0147-002,46,Home,4,317.26
147,TXN-0147-003,38,Home,2,368.05
147,TXN-0147-003,93,Toys,5,46.48
147,TXN-0147-003,1,Toys,5,188.09
147,TXN-0147-003,84,Home,4,163.62
147,TXN-0147-004,66,Toys,3,472.66
147,TXN-0147-004,13,Clothing,3,249.18
147,TXN-0147-005,73,Toys,5,292.01
147,TXN-0147-006,37,Electronics,4,162.7
147,TXN-0147-006,23,Clothing,1,407.92
147,TXN-0147-006,95,Clothing,4,261.97
147,TXN-0147-006,74,Toys,3,54.24
147,TXN-0147-007,22,Beauty,3,140.56
147,TXN-0147-007,57,Clothing,2,147.8
147,TXN-0147-007,34,Toys,1,462.64
147,TXN-0147-008,19,Beauty,2,278.32
147,TXN-0147-008,66,Clothing,1,301.2
147,TXN-0147-008,6,Toys,5,400.5
147,TXN-0147-009,63,Beauty,3,105.55
147,TXN-0147-010,55,Home,5,67.46
147,TXN-0147-010,59,Electronics,1,359.54
147,TXN-0147-010,16,Home,4,249.16
147,TXN-0147-010,12,Clothing,3,367.16
147,TXN-0147-010,15,Electronics,1,373.42
148,TXN-0148-001,94,Beauty,3,82.58
148,TXN-0148-001,43,Electronics,4,317.16
148,TXN-0148-002,87,Beauty,3,446.67
148,TXN-0148-002,5,Home,1,466.52
148,TXN-0148-002,67,Electronics,2,421.51
148,TXN-0148-002,85,Beauty,1,126.73
148,TXN-0148-002,76,Home,2,338.31
148,TXN-0148-003,61,Clothing,4,407.87
148,TXN-0148-003,94,Home,3,70.24
148,TXN-0148-003,82,Beauty,5,429.29
148,TXN-0148-004,1,Home,1,247.89
148,TXN-0148-004,79,Clothing,2,24.21
149,TXN-0149-001,79,Home,5,121.18
149,TXN-0149-001,45,Home,5,330.19
149,TXN-0149-001,24,Electronics,2,438.14
149,TXN-0149-002,63,Home,5,181.78
149,TXN-0149-002,62,Electronics,1,113.37
149,TXN-0149-002,97,Electronics,4,484.83
149,TXN-0149-002,42,Clothing,4,62.33
149,TXN-0149-003,41,Beauty,3,350
149,TXN-0149-003,91,Clothing,4,420.86
149,TXN-0149-003,63,Toys,4,345.17
149,TXN-0149-003,4,Electronics,3,256.21
150,TXN-0150-001,8,Toys,3,134.49
150,TXN-0150-001,41,Home,4,405.47
150,TXN-0150-001,55,Home,3,456.62
150,TXN-0150-001,35,Home,2,173.22
150,TXN-0150-002,40,Home,4,114.55
150,TXN-0150-003,69,Clothing,1,474.2
150,TXN-0150-003,79,Toys,3,68.96
150,TXN-0150-004,3,Beauty,4,49.68
150,TXN-0150-004,91,Electronics,3,384.59
150,TXN-0150-004,71,Beauty,1,261.73
150,TXN-0150-004,47,Toys,2,492.68
150,TXN-0150-004,69,Home,2,148.64
150,TXN-0150-005,48,Electronics,4,111.73
150,TXN-0150-005,94,Clothing,1,22.86
150,TXN-0150-006,97,Toys,1,253.24
151,TXN-0151-001,6,Clothing,3,154.23
151,TXN-0151-001,30,Clothing,1,139.87
151,TXN-0151-001,16,Home,4,69.94
151,TXN-0151-001,95,Electronics,1,42.88
151,TXN-0151-002,93,Home,1,12.3
151,TXN-0151-002,70,Toys,2,52.3
151,TXN-0151-002,76,Home,2,416.58
151,TXN-0151-002,40,Electronics,4,258.62
151,TXN-0151-002,3,Electronics,3,232.16
151,TXN-0151-003,34,Toys,4,191.41
152,TXN-0152-001,12,Clothing,4,282.69
152,TXN-0152-001,62,Electronics,5,255.76
152,TXN-0152-001,49,Beauty,4,365.14
152,TXN-0152-001,48,Toys,1,228.87
152,TXN-0152-002,4,Home,2,226.31
152,TXN-0152-002,62,Toys,1,323.2
152,TXN-0152-002,43,Clothing,1,52.22
152,TXN-0152-002,22,Clothing,4,298.74
152,TXN-0152-002,11,Clothing,4,310.16
152,TXN-0152-003,67,Toys,2,34.17
152,TXN-0152-003,64,Electronics,4,159.17
152,TXN-0152-003,44,Clothing,1,164.11
152,TXN-0152-003,73,Toys,4,436.36
152,TXN-0152-004,89,Clothing,5,398.37
152,TXN-0152-004,70,Home,3,479.94
152,TXN-0152-004,31,Electronics,4,355.89
152,TXN-0152-005,72,Beauty,1,215.72
152,TXN-0152-005,10,Home,2,379.66
152,TXN-0152-005,21,Toys,1,87.27
152,TXN-0152-005,57,Beauty,1,443.32
152,TXN-0152-005,64,Clothing,5,246.16
152,TXN-0152-006,54,Home,1,151.89
152,TXN-0152-006,56,Electronics,3,263.63
152,TXN-0152-006,79,Electronics,5,326.86
152,TXN-0152-006,19,Electronics,5,344.09
152,TXN-0152-006,79,Electronics,5,304.24
152,TXN-0152-007,60,Clothing,3,463.9
152,TXN-0152-007,93,Clothing,2,264.57
152,TXN-0152-007,61,Beauty,3,211.07
152,TXN-0152-007,20,Home,1,496.69
152,TXN-0152-008,40,Clothing,2,348.55
152,TXN-0152-009,59,Electronics,1,35.25
152,TXN-0152-009,60,Toys,2,38.05
152,TXN-0152-009,82,Toys,2,175.75
152,TXN-0152-009,2,Clothing,3,145.67
152,TXN-0152-009,55,Toys,3,186.8
153,TXN-0153-001,33,Toys,5,322.59
153,TXN-0153-001,26,Beauty,5,80.45
153,TXN-0153-001,94,Clothing,3,93.27
153,TXN-0153-001,73,Beauty,2,399.46
153,TXN-0153-002,83,Home,3,289.95
153,TXN-0153-002,76,Toys,3,483.5
153,TXN-0153-002,95,Toys,4,108.61
153,TXN-0153-002,1,Clothing,2,50.21
153,TXN-0153-002,79,Clothing,2,86.59
153,TXN-0153-003,42,Beauty,1,72.8
153,TXN-0153-004,55,Home,3,154.77
153,TXN-0153-004,98,Beauty,2,282.27
153,TXN-0153-004,49,Home,4,180.72
153,TXN-0153-004,67,Electronics,5,43.71
153,TXN-0153-005,28,Clothing,3,357.12
153,TXN-0153-005,56,Toys,4,247.6
153,TXN-0153-005,33,Beauty,5,450.38
153,TXN-0153-005,84,Electronics,2,17.52
153,TXN-0153-005,47,Home,3,365.6
153,TXN-0153-006,79,Toys,2,194.32
153,TXN-0153-006,23,Beauty,2,223.83
153,TXN-0153-007,25,Beauty,5,158.64
153,TXN-0153-007,13,Electronics,3,253.88
153,TXN-0153-007,2,Toys,3,21.6
153,TXN-0153-007,36,Home,4,26.74
153,TXN-0153-007,90,Electronics,3,314.51
153,TXN-0153-008,4,Home,5,317.96
153,TXN-0153-008,63,Clothing,4,376.22
153,TXN-0153-008,83,Toys,1,23.91
153,TXN-0153-008,4,Toys,2,354.29
153,TXN-0153-008,23,Clothing,1,212.69
153,TXN-0153-009,8,Home,1,160.55
154,TXN-0154-001,36,Clothing,5,370.04
154,TXN-0154-001,43,Electronics,2,453.33
154,TXN-0154-001,76,Electronics,5,12.01
154,TXN-0154-001,86,Home,4,419.67
154,TXN-0154-001,86,Beauty,1,100.51
155,TXN-0155-001,19,Electronics,1,90.43
155,TXN-0155-001,6,Electronics,5,103.35
155,TXN-0155-001,65,Home,2,319.47
155,TXN-0155-001,1,Electronics,3,282.48
155,TXN-0155-001,16,Electronics,4,286.25
155,TXN-0155-002,73,Home,1,62.55
155,TXN-0155-003,24,Beauty,2,162.16
155,TXN-0155-004,99,Clothing,1,112.68
155,TXN-0155-005,59,Beauty,2,157.35
155,TXN-0155-005,88,Clothing,2,158.69
155,TXN-0155-005,49,Electronics,2,143.09
155,TXN-0155-006,41,Home,2,418.46
155,TXN-0155-006,35,Clothing,2,489.74
155,TXN-0155-006,34,Home,3,50.74
155,TXN-0155-006,46,Toys,3,177.69
155,TXN-0155-006,83,Toys,4,415.6
155,TXN-0155-007,5,Toys,4,82.07
155,TXN-0155-007,73,Clothing,4,176.73
155,TXN-0155-008,27,Electronics,5,278.05
155,TXN-0155-008,96,Electronics,1,259.07
155,TXN-0155-008,27,Electronics,2,236.51
155,TXN-0155-009,15,Toys,2,240.23
155,TXN-0155-010,76,Electronics,3,284.07
155,TXN-0155-010,85,Toys,1,164.57
155,TXN-0155-010,14,Electronics,1,83.58
155,TXN-0155-010,61,Electronics,3,325.7
156,TXN-0156-001,24,Electronics,3,85.56
156,TXN-0156-002,24,Beauty,4,405.56
156,TXN-0156-002,59,Toys,5,348.78
156,TXN-0156-002,94,Home,4,417.88
156,TXN-0156-002,33,Electronics,5,172.25
156,TXN-0156-002,87,Home,3,24.86
156,TXN-0156-003,98,Toys,1,213.39
156,TXN-0156-003,100,Electronics,5,203.37
156,TXN-0156-004,21,Toys,2,461.57
156,TXN-0156-005,90,Toys,2,475.99
156,TXN-0156-005,73,Clothing,2,333.39
156,TXN-0156-005,7,Beauty,3,397.47
156,TXN-0156-005,19,Electronics,4,201.02
156,TXN-0156-005,59,Beauty,2,104.2
156,TXN-0156-006,39,Electronics,1,96.37
156,TXN-0156-006,27,Home,1,363.45
157,TXN-0157-001,88,Toys,3,7.45
157,TXN-0157-001,21,Electronics,1,238.05
157,TXN-0157-002,90,Clothing,4,335.88
157,TXN-0157-002,60,Clothing,1,196.85
157,TXN-0157-002,41,Clothing,4,387.76
157,TXN-0157-002,37,Home,5,199.96
157,TXN-0157-003,45,Home,5,18.31
157,TXN-0157-004,23,Clothing,3,184.33
157,TXN-0157-004,65,Beauty,5,301.59
157,TXN-0157-004,51,Beauty,2,73.35
157,TXN-0157-004,25,Beauty,2,154.46
157,TXN-0157-004,12,Electronics,4,328.75
157,TXN-0157-005,20,Electronics,3,196.47
157,TXN-0157-005,62,Beauty,3,479.46
157,TXN-0157-005,54,Clothing,2,202.12
157,TXN-0157-005,67,Beauty,4,404.08
157,TXN-0157-006,88,Beauty,4,402.76
157,TXN-0157-006,2,Clothing,3,68.73
157,TXN-0157-006,65,Home,4,10.74
157,TXN-0157-007,55,Beauty,3,215.37
157,TXN-0157-007,95,Beauty,5,404.53
157,TXN-0157-007,58,Toys,3,391.6
157,TXN-0157-007,92,Electronics,5,486.03
157,TXN-0157-008,23,Home,5,381.01
158,TXN-0158-001,20,Beauty,3,474.36
159,TXN-0159-001,34,Clothing,5,407.35
159,TXN-0159-001,94,Home,4,29.03
159,TXN-0159-001,37,Beauty,1,434.61
159,TXN-0159-001,59,Electronics,1,445.14
159,TXN-0159-001,88,Electronics,3,215.72
159,TXN-0159-002,99,Beauty,5,137.28
159,TXN-0159-002,38,Electronics,4,13.67
159,TXN-0159-002,42,Electronics,1,299.91
160,TXN-0160-001,94,Beauty,5,370.65
160,TXN-0160-001,32,Clothing,1,269.82
160,TXN-0160-001,17,Clothing,4,218.39
160,TXN-0160-002,45,Home,5,125.83
160,TXN-0160-002,94,Toys,5,231.92
160,TXN-0160-002,10,Electronics,3,23.95
160,TXN-0160-003,93,Beauty,4,258.75
160,TXN-0160-003,93,Beauty,3,464.08
160,TXN-0160-003,96,Electronics,4,203.37
160,TXN-0160-003,24,Electronics,1,419.24
160,TXN-0160-003,56,Beauty,2,287.59
160,TXN-0160-004,79,Toys,5,427.85
160,TXN-0160-004,32,Beauty,3,288.8
160,TXN-0160-004,28,Home,3,374.7
160,TXN-0160-005,36,Toys,1,304.29
160,TXN-0160-005,24,Electronics,3,7.5
160,TXN-0160-006,3,Home,2,141.01
160,TXN-0160-006,60,Toys,3,53.09
161,TXN-0161-001,3,Electronics,2,36.54
161,TXN-0161-001,37,Toys,4,296.02
161,TXN-0161-002,43,Toys,4,240.42
161,TXN-0161-002,72,Beauty,3,173.6
161,TXN-0161-002,45,Home,2,233.66
161,TXN-0161-002,96,Home,2,268.46
161,TXN-0161-002,22,Home,3,204.45
161,TXN-0161-003,11,Home,5,492.55
161,TXN-0161-003,11,Clothing,5,187.75
161,TXN-0161-003,38,Electronics,4,338.88
161,TXN-0161-003,4,Clothing,5,294.54
161,TXN-0161-003,80,Electronics,5,218.61
161,TXN-0161-004,97,Electronics,5,373.31
161,TXN-0161-005,49,Toys,2,192.32
161,TXN-0161-005,16,Beauty,4,113.06
162,TXN-0162-001,74,Electronics,2,433.12
162,TXN-0162-002,71,Home,3,376.88
162,TXN-0162-002,54,Toys,3,163.1
162,TXN-0162-002,47,Beauty,3,253.64
162,TXN-0162-002,69,Home,2,430.23
162,TXN-0162-003,97,Home,3,413.94
162,TXN-0162-003,58,Clothing,2,203.03
162,TXN-0162-003,1,Toys,3,382.65
162,TXN-0162-003,84,Clothing,1,194.76
162,TXN-0162-004,54,Home,2,320.03
162,TXN-0162-004,80,Clothing,2,306.8
162,TXN-0162-004,65,Beauty,5,287.44
162,TXN-0162-004,53,Beauty,3,306.86
163,TXN-0163-001,73,Home,1,476.16
163,TXN-0163-001,3,Toys,4,278.27
164,TXN-0164-001,21,Home,3,362.91
164,TXN-0164-001,31,Clothing,4,468.88
164,TXN-0164-002,42,Clothing,3,37.08
164,TXN-0164-002,4,Clothing,5,233.28
164,TXN-0164-003,88,Toys,4,494.91
164,TXN-0164-003,23,Home,5,322.48
164,TXN-0164-004,43,Clothing,2,233.8
164,TXN-0164-004,9,Beauty,1,342.6
164,TXN-0164-004,53,Toys,4,431.77
164,TXN-0164-004,10,Home,3,442.26
164,TXN-0164-004,69,Beauty,5,325.31
165,TXN-0165-001,92,Beauty,4,243
165,TXN-0165-001,93,Beauty,3,406.77
165,TXN-0165-001,93,Beauty,3,202.72
165,TXN-0165-001,66,Home,4,394.77
165,TXN-0165-001,14,Clothing,3,380.18
165,TXN-0165-002,97,Beauty,2,186.4
165,TXN-0165-002,85,Electronics,2,456.92
165,TXN-0165-002,62,Clothing,3,53.08
165,TXN-0165-002,83,Beauty,4,450.1
165,TXN-0165-002,63,Clothing,3,174.51
165,TXN-0165-003,43,Home,3,286.27
165,TXN-0165-003,77,Beauty,2,78.27
165,TXN-0165-003,37,Beauty,2,440.68
165,TXN-0165-003,73,Electronics,3,156.8
165,TXN-0165-004,73,Electronics,4,357.97
165,TXN-0165-004,87,Electronics,2,373.15
165,TXN-0165-005,19,Toys,3,430.28
165,TXN-0165-005,33,Clothing,1,426.2
165,TXN-0165-006,39,Clothing,5,10.97
165,TXN-0165-006,47,Toys,5,205.89
165,TXN-0165-006,80,Clothing,3,323.71
165,TXN-0165-006,76,Toys,3,264.05
165,TXN-0165-006,49,Home,2,436.04
165,TXN-0165-007,23,Home,4,12.05
165,TXN-0165-007,9,Electronics,2,158.11
165,TXN-0165-007,29,Clothing,3,306.28
165,TXN-0165-007,94,Beauty,2,181.47
165,TXN-0165-008,73,Beauty,5,449.58
165,TXN-0165-008,95,Clothing,3,333.8
165,TXN-0165-008,52,Beauty,3,256.17
165,TXN-0165-008,35,Toys,5,424.07
165,TXN-0165-009,11,Beauty,4,285.52
165,TXN-0165-009,32,Clothing,3,399.65
165,TXN-0165-009,24,Clothing,2,346.37
165,TXN-0165-009,59,Clothing,1,489.79
165,TXN-0165-009,35,Toys,3,50.22
165,TXN-0165-010,94,Beauty,2,263.67
165,TXN-0165-010,8,Clothing,2,125.75
166,TXN-0166-001,62,Home,1,270.78
166,TXN-0166-001,7,Electronics,1,102.23
166,TXN-0166-001,15,Home,1,240.64
166,TXN-0166-001,13,Toys,5,111.42
166,TXN-0166-001,63,Electronics,5,9.75
166,TXN-0166-002,15,Home,2,296.52
166,TXN-0166-002,82,Toys,4,496.16
166,TXN-0166-002,33,Home,5,139.02
166,TXN-0166-002,81,Clothing,3,256.11
167,TXN-0167-001,37,Electronics,3,434.29
167,TXN-0167-001,32,Electronics,3,340.53
167,TXN-0167-001,65,Electronics,4,60.18
167,TXN-0167-001,97,Clothing,4,8.23
167,TXN-0167-001,66,Home,4,85.75
167,TXN-0167-002,98,Home,3,51.81
168,TXN-0168-001,44,Toys,2,100.83
168,TXN-0168-001,14,Clothing,2,157.06
168,TXN-0168-001,40,Electronics,5,238.58
168,TXN-0168-001,88,Electronics,5,109.09
168,TXN-0168-002,42,Clothing,2,384.37
168,TXN-0168-002,22,Clothing,5,332.98
168,TXN-0168-003,67,Home,5,395.43
168,TXN-0168-003,100,Electronics,2,466.76
168,TXN-0168-003,61,Electronics,3,76.77
168,TXN-0168-004,94,Electronics,3,227.61
168,TXN-0168-004,55,Toys,4,382.53
168,TXN-0168-004,1,Home,1,484.5
168,TXN-0168-005,83,Clothing,4,384.69
168,TXN-0168-005,3,Clothing,2,332.72
168,TXN-0168-005,33,Electronics,3,16.72
168,TXN-0168-006,49,Electronics,5,282.19
168,TXN-0168-006,26,Clothing,5,253.96
168,TXN-0168-006,36,Beauty,1,125.35
168,TXN-0168-006,42,Home,5,237.59
168,TXN-0168-007,100,Home,4,128.67
168,TXN-0168-008,76,Home,1,55.21
168,TXN-0168-008,82,Electronics,3,271.26
168,TXN-0168-008,57,Electronics,1,238.56
168,TXN-0168-008,96,Beauty,3,488.7
168,TXN-0168-008,94,Home,2,437.61
169,TXN-0169-001,39,Toys,2,283.11
169,TXN-0169-001,57,Clothing,3,288.5
169,TXN-0169-001,98,Electronics,5,267.86
169,TXN-0169-001,38,Beauty,2,387.19
169,TXN-0169-001,9,Electronics,3,453.03
169,TXN-0169-002,96,Clothing,2,164.03
169,TXN-0169-002,30,Home,3,169.84
169,TXN-0169-002,87,Electronics,3,303.79
169,TXN-0169-002,3,Clothing,1,322.91
170,TXN-0170-001,51,Home,1,416.68
170,TXN-0170-001,8,Toys,3,13.02
170,TXN-0170-001,56,Beauty,5,437.18
170,TXN-0170-001,42,Toys,4,144.91
170,TXN-0170-002,82,Beauty,1,284.83
170,TXN-0170-002,72,Beauty,5,83.32
170,TXN-0170-002,66,Beauty,5,461.64
170,TXN-0170-003,84,Clothing,1,384.72
170,TXN-0170-003,56,Electronics,4,228.39
170,TXN-0170-003,95,Clothing,3,41.15
170,TXN-0170-003,83,Toys,3,229.75
170,TXN-0170-003,100,Home,1,203.73
170,TXN-0170-004,1,Toys,4,14.34
170,TXN-0170-004,29,Electronics,4,79.49
170,TXN-0170-004,29,Toys,3,268.52
170,TXN-0170-005,99,Toys,3,447.16
170,TXN-0170-005,92,Toys,2,98.48
170,TXN-0170-006,27,Electronics,2,54.94
170,TXN-0170-006,69,Toys,1,390.83
170,TXN-0170-007,45,Beauty,3,435.93
170,TXN-0170-007,30,Clothing,2,154.95
170,TXN-0170-007,55,Electronics,2,468.47
170,TXN-0170-007,28,Electronics,1,72.97
170,TXN-0170-007,57,Beauty,4,17.58
170,TXN-0170-008,49,Beauty,4,222.08
170,TXN-0170-008,26,Clothing,4,297.16
170,TXN-0170-009,12,Clothing,5,457.08
171,TXN-0171-001,16,Clothing,2,64.58
171,TXN-0171-001,63,Toys,3,376.09
171,TXN-0171-001,41,Home,2,109.11
171,TXN-0171-001,12,Toys,3,241.6
171,TXN-0171-001,66,Beauty,4,12.99
171,TXN-0171-002,54,Home,1,180.57
171,TXN-0171-002,40,Beauty,4,473.24
171,TXN-0171-002,84,Electronics,2,499.85
171,TXN-0171-002,11,Home,4,12.85
171,TXN-0171-003,94,Electronics,1,74.66
171,TXN-0171-003,32,Clothing,5,9.59
171,TXN-0171-003,67,Clothing,2,349.06
172,TXN-0172-001,8,Toys,2,433.84
172,TXN-0172-002,48,Toys,4,412.51
172,TXN-0172-002,54,Clothing,2,468.46
172,TXN-0172-002,20,Clothing,3,440.14
172,TXN-0172-003,21,Beauty,4,106.02
173,TXN-0173-001,81,Electronics,3,312.85
173,TXN-0173-001,4,Beauty,3,19.11
173,TXN-0173-001,61,Beauty,2,457.22
173,TXN-0173-001,6,Toys,4,382.44
173,TXN-0173-002,22,Clothing,1,12.39
173,TXN-0173-002,29,Beauty,4,494.15
173,TXN-0173-002,15,Home,4,491.77
173,TXN-0173-002,69,Home,2,429.17
173,TXN-0173-002,82,Beauty,3,240.74
173,TXN-0173-003,17,Electronics,5,185.96
173,TXN-0173-003,79,Beauty,4,248.94
173,TXN-0173-003,74,Clothing,2,113.56
173,TXN-0173-004,19,Clothing,1,372.88
173,TXN-0173-004,92,Home,3,444.02
173,TXN-0173-005,32,Clothing,3,96.39
173,TXN-0173-006,43,Home,5,262.36
173,TXN-0173-006,74,Electronics,2,167.33
173,TXN-0173-006,48,Clothing,5,369.52
173,TXN-0173-007,96,Home,1,398.13
173,TXN-0173-008,2,Clothing,1,418.51
173,TXN-0173-008,31,Clothing,4,164.65
174,TXN-0174-001,62,Home,3,97.94
174,TXN-0174-001,74,Home,4,496.39
174,TXN-0174-001,59,Toys,3,275.21
174,TXN-0174-001,16,Electronics,5,462.32
174,TXN-0174-001,44,Clothing,3,173.79
174,TXN-0174-002,99,Toys,4,333.31
174,TXN-0174-002,86,Electronics,5,135.12
174,TXN-0174-002,47,Home,1,482.55
174,TXN-0174-002,17,Beauty,2,487.67
174,TXN-0174-003,16,Toys,3,67.52
174,TXN-0174-004,40,Home,4,278.88
174,TXN-0174-004,11,Toys,2,201.79
174,TXN-0174-004,66,Clothing,2,420.81
174,TXN-0174-005,100,Beauty,2,368.04
174,TXN-0174-005,46,Toys,5,391.07
174,TXN-0174-006,68,Toys,1,401.13
174,TXN-0174-006,47,Toys,2,348.38
174,TXN-0174-006,68,Clothing,3,83.58
174,TXN-0174-006,88,Clothing,5,117
174,TXN-0174-006,97,Clothing,5,471.39
174,TXN-0174-007,55,Clothing,3,29.21
174,TXN-0174-007,52,Electronics,4,450.97
174,TXN-0174-007,54,Home,4,164.35
174,TXN-0174-007,93,Electronics,1,42.06
174,TXN-0174-007,91,Toys,3,108.33
174,TXN-0174-008,77,Beauty,1,378.81
174,TXN-0174-008,18,Clothing,4,412.11
174,TXN-0174-008,98,Clothing,4,394.22
174,TXN-0174-008,83,Home,4,297.75
174,TXN-0174-008,32,Electronics,1,117.02
174,TXN-0174-009,18,Home,1,364.36
174,TXN-0174-009,75,Clothing,2,224.47
174,TXN-0174-009,87,Electronics,3,10.33
175,TXN-0175-001,67,Electronics,5,55.79
175,TXN-0175-002,61,Clothing,4,152.92
175,TXN-0175-002,16,Toys,5,229.91
175,TXN-0175-002,10,Electronics,3,475
175,TXN-0175-002,6,Home,3,60.85
175,TXN-0175-002,60,Home,5,88.39
175,TXN-0175-003,98,Electronics,2,263.81
175,TXN-0175-003,12,Toys,5,433.22
175,TXN-0175-003,31,Home,4,213.73
175,TXN-0175-003,82,Beauty,3,421.95
176,TXN-0176-001,33,Toys,3,212.72
176,TXN-0176-001,33,Electronics,1,11.4
176,TXN-0176-001,92,Home,2,294.96
176,TXN-0176-002,76,Home,3,56.46
176,TXN-0176-002,100,Home,5,305.29
176,TXN-0176-003,49,Toys,5,435.84
176,TXN-0176-003,86,Home,1,302.82
176,TXN-0176-003,76,Beauty,5,51.98
176,TXN-0176-003,98,Clothing,3,292.16
176,TXN-0176-003,91,Toys,4,408.57
176,TXN-0176-004,45,Home,4,288.81
176,TXN-0176-005,5,Home,4,336.19
176,TXN-0176-005,4,Clothing,5,94.47
176,TXN-0176-005,81,Electronics,1,149.68
176,TXN-0176-005,53,Beauty,4,425.47
176,TXN-0176-005,33,Electronics,3,179.43
177,TXN-0177-001,36,Home,1,165.63
177,TXN-0177-001,90,Electronics,2,108.64
177,TXN-0177-002,83,Electronics,4,377.89
177,TXN-0177-002,100,Clothing,4,429.04
177,TXN-0177-002,43,Electronics,5,271.43
177,TXN-0177-002,30,Electronics,3,55.14
177,TXN-0177-002,93,Beauty,4,159.9
177,TXN-0177-003,82,Clothing,4,105.06
177,TXN-0177-003,91,Home,3,171.82
177,TXN-0177-003,57,Electronics,2,479.86
177,TXN-0177-003,42,Beauty,1,98.95
177,TXN-0177-004,65,Toys,3,379.6
177,TXN-0177-004,69,Clothing,4,311.14
177,TXN-0177-004,10,Clothing,1,49.82
177,TXN-0177-005,85,Home,3,77.15
177,TXN-0177-005,44,Toys,3,201.39
177,TXN-0177-005,50,Beauty,3,308.64
177,TXN-0177-005,11,Electronics,2,224.06
177,TXN-0177-005,6,Clothing,5,81.73
177,TXN-0177-006,4,Home,2,417.46
177,TXN-0177-006,29,Clothing,2,222.98
177,TXN-0177-006,28,Clothing,1,151.91
177,TXN-0177-007,79,Home,4,210.19
177,TXN-0177-008,73,Clothing,4,97.1
177,TXN-0177-008,67,Toys,4,315.49
177,TXN-0177-008,50,Electronics,3,402.7
177,TXN-0177-008,34,Home,3,185.43
177,TXN-0177-008,31,Electronics,5,181.75
177,TXN-0177-009,42,Clothing,5,291.58
177,TXN-0177-009,13,Toys,4,270
178,TXN-0178-001,78,Clothing,3,360.19
178,TXN-0178-002,29,Home,3,289.26
178,TXN-0178-002,7,Home,5,221.75
178,TXN-0178-002,76,Home,1,476.82
178,TXN-0178-002,22,Beauty,5,226.99
178,TXN-0178-002,84,Beauty,3,240.93
178,TXN-0178-003,9,Electronics,1,477.59
178,TXN-0178-003,36,Toys,3,473.94
178,TXN-0178-004,92,Toys,4,218.26
178,TXN-0178-005,51,Clothing,4,158.36
178,TXN-0178-005,90,Electronics,3,120.12
178,TXN-0178-006,53,Clothing,5,490.19
178,TXN-0178-006,76,Electronics,1,485.59
178,TXN-0178-006,7,Electronics,5,64.24
178,TXN-0178-006,10,Toys,1,267.24
178,TXN-0178-006,94,Clothing,2,128.16
178,TXN-0178-007,100,Clothing,2,19.6
178,TXN-0178-007,64,Beauty,3,49.11
178,TXN-0178-007,52,Toys,4,403.43
178,TXN-0178-007,49,Home,2,424.4
178,TXN-0178-007,24,Beauty,3,180.8
178,TXN-0178-008,33,Home,1,96.36
178,TXN-0178-008,52,Clothing,2,178.84
