CustomerID,TransactionNum,TransactionID,Date
132,1,TXN-0132-001,7/19/2023
132,2,TXN-0132-002,6/22/2023
132,3,TXN-0132-003,12/9/2023
132,4,TXN-0132-004,12/14/2023
132,5,TXN-0132-005,7/27/2023
133,1,TXN-0133-001,3/26/2023
133,2,TXN-0133-002,8/28/2023
133,3,TXN-0133-003,3/7/2023
133,4,TXN-0133-004,11/15/2023
133,5,TXN-0133-005,10/1/2023
133,6,TXN-0133-006,1/14/2023
134,1,TXN-0134-001,7/21/2023
134,2,TXN-0134-002,10/31/2023
135,1,TXN-0135-001,10/16/2023
135,2,TXN-0135-002,12/6/2023
135,3,TXN-0135-003,1/14/2023
135,4,TXN-0135-004,2/12/2023
135,5,TXN-0135-005,11/26/2023
136,1,TXN-0136-001,8/8/2023
136,2,TXN-0136-002,3/11/2023
136,3,TXN-0136-003,8/25/2023
136,4,TXN-0136-004,4/4/2023
136,5,TXN-0136-005,1/26/2023
136,6,TXN-0136-006,5/14/2023
136,7,TXN-0136-007,7/14/2023
137,1,TXN-0137-001,6/17/2023
137,2,TXN-0137-002,4/19/2023
137,3,TXN-0137-003,8/21/2023
138,1,TXN-0138-001,6/17/2023
138,2,TXN-0138-002,6/22/2023
138,3,TXN-0138-003,7/14/2023
138,4,TXN-0138-004,5/23/2023
138,5,TXN-0138-005,8/4/2023
138,6,TXN-0138-006,5/10/2023
138,7,TXN-0138-007,2/11/2023
138,8,TXN-0138-008,8/29/2023
139,1,TXN-0139-001,1/10/2023
140,1,TXN-0140-001,10/4/2023
140,2,TXN-0140-002,1/27/2023
140,3,TXN-0140-003,6/29/2023
140,4,TXN-0140-004,4/25/2023
140,5,TXN-0140-005,11/29/2023
141,1,TXN-0141-001,2/5/2023
141,2,TXN-0141-002,11/30/2023
141,3,TXN-0141-003,1/21/2023
141,4,TXN-0141-004,1/16/2023
141,5,TXN-0141-005,5/7/2023
141,6,TXN-0141-006,4/13/2023
141,7,TXN-0141-007,1/11/2023
141,8,TXN-0141-008,11/15/2023
141,9,TXN-0141-009,3/20/2023
142,1,TXN-0142-001,5/3/2023
142,2,TXN-0142-002,3/6/2023
142,3,TXN-0142-003,8/31/2023
143,1,TXN-0143-001,12/9/2023
143,2,TXN-0143-002,2/28/2023
143,3,TXN-0143-003,10/16/2023
143,4,TXN-0143-004,4/22/2023
143,5,TXN-0143-005,8/27/2023
143,6,TXN-0143-006,12/25/2023
143,7,TXN-0143-007,5/12/2023
143,8,TXN-0143-008,7/8/2023
143,9,TXN-0143-009,3/27/2023
144,1,TXN-0144-001,11/7/2023
144,2,TXN-0144-002,11/7/2023
145,1,TXN-0145-001,2/28/2023
145,2,TXN-0145-002,3/25/2023
145,3,TXN-0145-003,6/9/2023
145,4,TXN-0145-004,2/25/2023
145,5,TXN-0145-005,10/24/2023
146,1,TXN-0146-001,1/14/2023
146,2,TXN-0146-002,6/9/2023
146,3,TXN-0146-003,10/22/2023
146,4,TXN-0146-004,12/13/2023
146,5,TXN-0146-005,7/12/2023
146,6,TXN-0146-006,7/23/2023
146,7,TXN-0146-007,4/12/2023
146,8,TXN-0146-008,2/8/2023
146,9,TXN-0146-009,10/31/2023
147,1,TXN-0147-001,12/20/2023
147,2,TXN-0147-002,11/18/2023
147,3,TXN-0147-003,5/5/2023
147,4,TXN-0147-004,2/22/2023
147,5,TXN-0147-005,12/23/2023
147,6,TXN-0147-006,6/4/2023
147,7,TXN-0147-007,12/17/2023
147,8,TXN-0147-008,11/4/2023
147,9,TXN-0147-009,3/3/2023
147,10,TXN-0147-010,10/17/2023
148,1,TXN-0148-001,1/22/2023
148,2,TXN-0148-002,6/27/2023
148,3,TXN-0148-003,9/30/2023
148,4,TXN-0148-004,8/8/2023
149,1,TXN-0149-001,12/5/2023
149,2,TXN-0149-002,7/9/2023
149,3,TXN-0149-003,2/5/2023
150,1,TXN-0150-001,9/17/2023
150,2,TXN-0150-002,11/28/2023
150,3,TXN-0150-003,6/24/2023
150,4,TXN-0150-004,1/7/2023
150,5,TXN-0150-005,8/4/2023
150,6,TXN-0150-006,9/8/2023
151,1,TXN-0151-001,2/24/2023
151,2,TXN-0151-002,8/10/2023
151,3,TXN-0151-003,7/5/2023
152,1,TXN-0152-001,11/22/2023
152,2,TXN-0152-002,8/24/2023
152,3,TXN-0152-003,12/29/2023
152,4,TXN-0152-004,3/20/2023
152,5,TXN-0152-005,8/11/2023
152,6,TXN-0152-006,4/1/2023
152,7,TXN-0152-007,9/25/2023
152,8,TXN-0152-008,11/30/2023
152,9,TXN-0152-009,5/19/2023
153,1,TXN-0153-001,11/12/2023
153,2,TXN-0153-002,10/3/2023
153,3,TXN-0153-003,9/5/2023
153,4,TXN-0153-004,8/27/2023
153,5,TXN-0153-005,8/12/2023
153,6,TXN-0153-006,10/31/2023
153,7,TXN-0153-007,5/18/2023
153,8,TXN-0153-008,6/15/2023
153,9,TXN-0153-009,5/6/2023
154,1,TXN-0154-001,2/14/2023
155,1,TXN-0155-001,5/23/2023
155,2,TXN-0155-002,8/19/2023
155,3,TXN-0155-003,5/5/2023
155,4,TXN-0155-004,8/26/2023
155,5,TXN-0155-005,10/19/2023
155,6,TXN-0155-006,11/9/2023
155,7,TXN-0155-007,12/9/2023
155,8,TXN-0155-008,7/14/2023
155,9,TXN-0155-009,6/22/2023
155,10,TXN-0155-010,1/15/2023
156,1,TXN-0156-001,9/11/2023
156,2,TXN-0156-002,6/16/2023
156,3,TXN-0156-003,4/4/2023
156,4,TXN-0156-004,9/7/2023
156,5,TXN-0156-005,4/19/2023
156,6,TXN-0156-006,7/1/2023
157,1,TXN-0157-001,5/13/2023
157,2,TXN-0157-002,6/24/2023
157,3,TXN-0157-003,5/24/2023
157,4,TXN-0157-004,11/2/2023
157,5,TXN-0157-005,12/26/2023
157,6,TXN-0157-006,5/22/2023
157,7,TXN-0157-007,10/12/2023
157,8,TXN-0157-008,1/6/2023
158,1,TXN-0158-001,9/22/2023
159,1,TXN-0159-001,4/8/2023
159,2,TXN-0159-002,2/13/2023
160,1,TXN-0160-001,5/4/2023
160,2,TXN-0160-002,7/28/2023
160,3,TXN-0160-003,9/8/2023
160,4,TXN-0160-004,10/12/2023
160,5,TXN-0160-005,5/4/2023
160,6,TXN-0160-006,12/20/2023
161,1,TXN-0161-001,9/1/2023
161,2,TXN-0161-002,11/27/2023
161,3,TXN-0161-003,12/31/2023
161,4,TXN-0161-004,9/9/2023
161,5,TXN-0161-005,8/18/2023
162,1,TXN-0162-001,1/9/2023
162,2,TXN-0162-002,2/17/2023
162,3,TXN-0162-003,5/31/2023
162,4,TXN-0162-004,4/24/2023
163,1,TXN-0163-001,7/27/2023
164,1,TXN-0164-001,12/21/2023
164,2,TXN-0164-002,5/5/2023
164,3,TXN-0164-003,6/6/2023
164,4,TXN-0164-004,12/6/2023
165,1,TXN-0165-001,10/25/2023
165,2,TXN-0165-002,7/8/2023
165,3,TXN-0165-003,8/31/2023
165,4,TXN-0165-004,10/11/2023
165,5,TXN-0165-005,9/29/2023
165,6,TXN-0165-006,6/26/2023
165,7,TXN-0165-007,8/6/2023
165,8,TXN-0165-008,10/9/2023
165,9,TXN-0165-009,6/19/2023
165,10,TXN-0165-010,6/30/2023
166,1,TXN-0166-001,12/26/2023
166,2,TXN-0166-002,8/21/2023
167,1,TXN-0167-001,5/19/2023
167,2,TXN-0167-002,6/6/2023
168,1,TXN-0168-001,5/9/2023
168,2,TXN-0168-002,4/29/2023
168,3,TXN-0168-003,3/3/2023
168,4,TXN-0168-004,4/9/2023
168,5,TXN-0168-005,6/11/2023
168,6,TXN-0168-006,3/3/2023
168,7,TXN-0168-007,10/2/2023
168,8,TXN-0168-008,12/20/2023
169,1,TXN-0169-001,4/5/2023
169,2,TXN-0169-002,4/9/2023
170,1,TXN-0170-001,4/21/2023
170,2,TXN-0170-002,9/5/2023
170,3,TXN-0170-003,5/22/2023
170,4,TXN-0170-004,10/29/2023
170,5,TXN-0170-005,9/26/2023
170,6,TXN-0170-006,11/2/2023
170,7,TXN-0170-007,5/25/2023
170,8,TXN-0170-008,2/21/2023
170,9,TXN-0170-009,4/10/2023
171,1,TXN-0171-001,6/1/2023
171,2,TXN-0171-002,4/27/2023
171,3,TXN-0171-003,7/4/2023
172,1,TXN-0172-001,4/2/2023
172,2,TXN-0172-002,6/4/2023
172,3,TXN-0172-003,1/8/2023
173,1,TXN-0173-001,12/29/2023
173,2,TXN-0173-002,10/1/2023
173,3,TXN-0173-003,3/6/2023
173,4,TXN-0173-004,5/21/2023
173,5,TXN-0173-005,1/24/2023
173,6,TXN-0173-006,1/28/2023
173,7,TXN-0173-007,10/11/2023
173,8,TXN-0173-008,5/30/2023
174,1,TXN-0174-001,12/24/2023
174,2,TXN-0174-002,3/6/2023
174,3,TXN-0174-003,11/23/2023
174,4,TXN-0174-004,9/9/2023
174,5,TXN-0174-005,2/22/2023
174,6,TXN-0174-006,1/7/2023
174,7,TXN-0174-007,10/21/2023
174,8,TXN-0174-008,5/26/2023
174,9,TXN-0174-009,8/29/2023
175,1,TXN-0175-001,9/3/2023
175,2,TXN-0175-002,8/14/2023
175,3,TXN-0175-003,6/24/2023
176,1,TXN-0176-001,4/5/2023
176,2,TXN-0176-002,1/27/2023
176,3,TXN-0176-003,5/10/2023
176,4,TXN-0176-004,9/2/2023
176,5,TXN-0176-005,2/28/2023
177,1,TXN-0177-001,2/3/2023
177,2,TXN-0177-002,7/25/2023
177,3,TXN-0177-003,9/9/2023
177,4,TXN-0177-004,2/7/2023
177,5,TXN-0177-005,10/23/2023
177,6,TXN-0177-006,11/19/2023
177,7,TXN-0177-007,12/18/2023
177,8,TXN-0177-008,1/28/2023
177,9,TXN-0177-009,3/19/2023
178,1,TXN-0178-001,3/18/2023
178,2,TXN-0178-002,10/16/2023
178,3,TXN-0178-003,6/5/2023
178,4,TXN-0178-004,2/13/2023
178,5,TXN-0178-005,5/8/2023
178,6,TXN-0178-006,3/2/2023
178,7,TXN-0178-007,10/13/2023
178,8,TXN-0178-008,8/2/2023
178,9,TXN-0178-009,11/7/2023
178,10,TXN-0178-010,11/2/2023
179,1,TXN-0179-001,11/13/2023
179,2,TXN-0179-002,4/26/2023
179,3,TXN-0179-003,9/25/2023
179,4,TXN-0179-004,7/14/2023
179,5,TXN-0179-005,8/19/2023
179,6,TXN-0179-006,8/15/2023
179,7,TXN-0179-007,6/2/2023
180,1,TXN-0180-001,10/29/2023
180,2,TXN-0180-002,8/8/2023
180,3,TXN-0180-003,6/6/2023
180,4,TXN-0180-004,10/19/2023
181,1,TXN-0181-001,11/14/2023
181,2,TXN-0181-002,1/31/2023
181,3,TXN-0181-003,11/9/2023
181,4,TXN-0181-004,2/20/2023
181,5,TXN-0181-005,4/17/2023
181,6,TXN-0181-006,11/17/2023
181,7,TXN-0181-007,4/19/2023
181,8,TXN-0181-008,5/16/2023
181,9,TXN-0181-009,12/5/2023
182,1,TXN-0182-001,2/11/2023
182,2,TXN-0182-002,3/22/2023
182,3,TXN-0182-003,5/3/2023
182,4,TXN-0182-004,3/30/2023
183,1,TXN-0183-001,10/10/2023
183,2,TXN-0183-002,2/8/2023
183,3,TXN-0183-003,3/22/2023
183,4,TXN-0183-004,1/2/2023
183,5,TXN-0183-005,7/29/2023
184,1,TXN-0184-001,8/19/2023
184,2,TXN-0184-002,12/19/2023
184,3,TXN-0184-003,11/1/2023
184,4,TXN-0184-004,8/29/2023
184,5,TXN-0184-005,5/30/2023
184,6,TXN-0184-006,1/17/2023
184,7,TXN-0184-007,4/29/2023
185,1,TXN-0185-001,5/28/2023
185,2,TXN-0185-002,12/28/2023
185,3,TXN-0185-003,5/25/2023
185,4,TXN-0185-004,12/26/2023
185,5,TXN-0185-005,8/21/2023
185,6,TXN-0185-006,2/6/2023
186,1,TXN-0186-001,12/18/2023
186,2,TXN-0186-002,4/30/2023
186,3,TXN-0186-003,5/16/2023
186,4,TXN-0186-004,11/17/2023
186,5,TXN-0186-005,10/29/2023
186,6,TXN-0186-006,12/5/2023
186,7,TXN-0186-007,4/12/2023
186,8,TXN-0186-008,
187,1,TXN-0187-001,
187,2,TXN-0187-002,
187,3,TXN-0187-003,
187,4,TXN-0187-004,
187,5,TXN-0187-005,
187,6,TXN-0187-006,
187,7,TXN-0187-007,
187,8,TXN-0187-008,
187,9,TXN-0187-009,
188,1,TXN-0188-001,
188,2,TXN-0188-002,
188,3,TXN-0188-003,
188,4,TXN-0188-004,
188,5,TXN-0188-005,
188,6,TXN-0188-006,
188,7,TXN-0188-007,
188,8,TXN-0188-008,
189,1,TXN-0189-001,
189,2,TXN-0189-002,
190,1,TXN-0190-001,
190,2,TXN-0190-002,
190,3,TXN-0190-003,
190,4,TXN-0190-004,
191,1,TXN-0191-001,
191,2,TXN-0191-002,
191,3,TXN-0191-003,
191,4,TXN-0191-004,
192,1,TXN-0192-001,
192,2,TXN-0192-002,
193,1,TXN-0193-001,
193,2,TXN-0193-002,
193,3,TXN-0193-003,
193,4,TXN-0193-004,
193,5,TXN-0193-005,
193,6,TXN-0193-006,
194,1,TXN-0194-001,
195,1,TXN-0195-001,
195,2,TXN-0195-002,
195,3,TXN-0195-003,
195,4,TXN-0195-004,
195,5,TXN-0195-005,
195,6,TXN-0195-006,
195,7,TXN-0195-007,
195,8,TXN-0195-008,
195,9,TXN-0195-009,
195,10,TXN-0195-010,
196,1,TXN-0196-001,
196,2,TXN-0196-002,
196,3,TXN-0196-003,
196,4,TXN-0196-004,
196,5,TXN-0196-005,
196,6,TXN-0196-006,
196,7,TXN-0196-007,
196,8,TXN-0196-008,
196,9,TXN-0196-009,
197,1,TXN-0197-001,
197,2,TXN-0197-002,
197,3,TXN-0197-003,
197,4,TXN-0197-004,
198,1,TXN-0198-001,
198,2,TXN-0198-002,
198,3,TXN-0198-003,
198,4,TXN-0198-004,
198,5,TXN-0198-005,
198,6,TXN-0198-006,
198,7,TXN-0198-007,
198,8,TXN-0198-008,
198,9,TXN-0198-009,
198,10,TXN-0198-010,
199,1,TXN-0199-001,
199,2,TXN-0199-002,
199,3,TXN-0199-003,
199,4,TXN-0199-004,
200,1,TXN-0200-001,
201,1,TXN-0201-001,
201,2,TXN-0201-002,
202,1,TXN-0202-001,
203,1,TXN-0203-001,
203,2,TXN-0203-002,
203,3,TXN-0203-003,
203,4,TXN-0203-004,
204,1,TXN-0204-001,
204,2,TXN-0204-002,
205,1,TXN-0205-001,
206,1,TXN-0206-001,
206,2,TXN-0206-002,
206,3,TXN-0206-003,
206,4,TXN-0206-004,
206,5,TXN-0206-005,
206,6,TXN-0206-006,
207,1,TXN-0207-001,
207,2,TXN-0207-002,
208,1,TXN-0208-001,
208,2,TXN-0208-002,
208,3,TXN-0208-003,
208,4,TXN-0208-004,
208,5,TXN-0208-005,
208,6,TXN-0208-006,
208,7,TXN-0208-007,
208,8,TXN-0208-008,
208,9,TXN-0208-009,
209,1,TXN-0209-001,
209,2,TXN-0209-002,
209,3,TXN-0209-003,
209,4,TXN-0209-004,
210,1,TXN-0210-001,
210,2,TXN-0210-002,
210,3,TXN-0210-003,
210,4,TXN-0210-004,
210,5,TXN-0210-005,
211,1,TXN-0211-001,
211,2,TXN-0211-002,
211,3,TXN-0211-003,
211,4,TXN-0211-004,
211,5,TXN-0211-005,
211,6,TXN-0211-006,
211,7,TXN-0211-007,
211,8,TXN-0211-008,
212,1,TXN-0212-001,
212,2,TXN-0212-002,
212,3,TXN-0212-003,
212,4,TXN-0212-004,
213,1,TXN-0213-001,
213,2,TXN-0213-002,
213,3,TXN-0213-003,
213,4,TXN-0213-004,
213,5,TXN-0213-005,
213,6,TXN-0213-006,
213,7,TXN-0213-007,
213,8,TXN-0213-008,
213,9,TXN-0213-009,
214,1,TXN-0214-001,
214,2,TXN-0214-002,
214,3,TXN-0214-003,
215,1,TXN-0215-001,
215,2,TXN-0215-002,
215,3,TXN-0215-003,
215,4,TXN-0215-004,
215,5,TXN-0215-005,
215,6,TXN-0215-006,
215,7,TXN-0215-007,
215,8,TXN-0215-008,
215,9,TXN-0215-009,
215,10,TXN-0215-010,
216,1,TXN-0216-001,
216,2,TXN-0216-002,
216,3,TXN-0216-003,
216,4,TXN-0216-004,
216,5,TXN-0216-005,
216,6,TXN-0216-006,
216,7,TXN-0216-007,
216,8,TXN-0216-008,
216,9,TXN-0216-009,
216,10,TXN-0216-010,
217,1,TXN-0217-001,
217,2,TXN-0217-002,
217,3,TXN-0217-003,
217,4,TXN-0217-004,
217,5,TXN-0217-005,
217,6,TXN-0217-006,
217,7,TXN-0217-007,
217,8,TXN-0217-008,
218,1,TXN-0218-001,
218,2,TXN-0218-002,
218,3,TXN-0218-003,
218,4,TXN-0218-004,
219,1,TXN-0219-001,
219,2,TXN-0219-002,
219,3,TXN-0219-003,
219,4,TXN-0219-004,
219,5,TXN-0219-005,
219,6,TXN-0219-006,
219,7,TXN-0219-007,
219,8,TXN-0219-008,
220,1,TXN-0220-001,
220,2,TXN-0220-002,
220,3,TXN-0220-003,
220,4,TXN-0220-004,
220,5,TXN-0220-005,
220,6,TXN-0220-006,
220,7,TXN-0220-007,
221,1,TXN-0221-001,
221,2,TXN-0221-002,
221,3,TXN-0221-003,
221,4,TXN-0221-004,
222,1,TXN-0222-001,
222,2,TXN-0222-002,
223,1,TXN-0223-001,
223,2,TXN-0223-002,
224,1,TXN-0224-001,
224,2,TXN-0224-002,
224,3,TXN-0224-003,
224,4,TXN-0224-004,
224,5,TXN-0224-005,
224,6,TXN-0224-006,
224,7,TXN-0224-007,
225,1,TXN-0225-001,
225,2,TXN-0225-002,
225,3,TXN-0225-003,
225,4,TXN-0225-004,
225,5,TXN-0225-005,
225,6,TXN-0225-006,
226,1,TXN-0226-001,
226,2,TXN-0226-002,
226,3,TXN-0226-003,
226,4,TXN-0226-004,
226,5,TXN-0226-005,
226,6,TXN-0226-006,
226,7,TXN-0226-007,
227,1,TXN-0227-001,
227,2,TXN-0227-002,
227,3,TXN-0227-003,
227,4,TXN-0227-004,
227,5,TXN-0227-005,
227,6,TXN-0227-006,
227,7,TXN-0227-007,
228,1,TXN-0228-001,
228,2,TXN-0228-002,
228,3,TXN-0228-003,
228,4,TXN-0228-004,
228,5,TXN-0228-005,
228,6,TXN-0228-006,
228,7,TXN-0228-007,
228,8,TXN-0228-008,
229,1,TXN-0229-001,
230,1,TXN-0230-001,
230,2,TXN-0230-002,
231,1,TXN-0231-001,
232,1,TXN-0232-001,
232,2,TXN-0232-002,
232,3,TXN-0232-003,
232,4,TXN-0232-004,
232,5,TXN-0232-005,
232,6,TXN-0232-006,
232,7,TXN-0232-007,
233,1,TXN-0233-001,
233,2,TXN-0233-002,
233,3,TXN-0233-003,
233,4,TXN-0233-004,
233,5,TXN-0233-005,
233,6,TXN-0233-006,
234,1,TXN-0234-001,
234,2,TXN-0234-002,
235,1,TXN-0235-001,
235,2,TXN-0235-002,
235,3,TXN-0235-003,
235,4,TXN-0235-004,
236,1,TXN-0236-001,
236,2,TXN-0236-002,
236,3,TXN-0236-003,
236,4,TXN-0236-004,
237,1,TXN-0237-001,
237,2,TXN-0237-002,
237,3,TXN-0237-003,
237,4,TXN-0237-004,
238,1,TXN-0238-001,
238,2,TXN-0238-002,
238,3,TXN-0238-003,
238,4,TXN-0238-004,
238,5,TXN-0238-005,
238,6,TXN-0238-006,
238,7,TXN-0238-007,
238,8,TXN-0238-008,
238,9,TXN-0238-009,
239,1,TXN-0239-001,
239,2,TXN-0239-002,
239,3,TXN-0239-003,
239,4,TXN-0239-004,
239,5,TXN-0239-005,
239,6,TXN-0239-006,
239,7,TXN-0239-007,
239,8,TXN-0239-008,
240,1,TXN-0240-001,
240,2,TXN-0240-002,
240,3,TXN-0240-003,
241,1,TXN-0241-001,
241,2,TXN-0241-002,
241,3,TXN-0241-003,
241,4,TXN-0241-004,
241,5,TXN-0241-005,
241,6,TXN-0241-006,
241,7,TXN-0241-007,
242,1,TXN-0242-001,
242,2,TXN-0242-002,
242,3,TXN-0242-003,
243,1,TXN-0243-001,
243,2,TXN-0243-002,
243,3,TXN-0243-003,
243,4,TXN-0243-004,
243,5,TXN-0243-005,
244,1,TXN-0244-001,
244,2,TXN-0244-002,
244,3,TXN-0244-003,
244,4,TXN-0244-004,
244,5,TXN-0244-005,
244,6,TXN-0244-006,
244,7,TXN-0244-007,
244,8,TXN-0244-008,
245,1,TXN-0245-001,
245,2,TXN-0245-002,
245,3,TXN-0245-003,
245,4,TXN-0245-004,
246,1,TXN-0246-001,
246,2,TXN-0246-002,
247,1,TXN-0247-001,
247,2,TXN-0247-002,
247,3,TXN-0247-003,
247,4,TXN-0247-004,
247,5,TXN-0247-005,
247,6,TXN-0247-006,
247,7,TXN-0247-007,
247,8,TXN-0247-008,
248,1,TXN-0248-001,
248,2,TXN-0248-002,
248,3,TXN-0248-003,
248,4,TXN-0248-004,
248,5,TXN-0248-005,
248,6,TXN-0248-006,
248,7,TXN-0248-007,
248,8,TXN-0248-008,
248,9,TXN-0248-009,
249,1,TXN-0249-001,
249,2,TXN-0249-002,
250,1,TXN-0250-001,
251,1,TXN-0251-001,
251,2,TXN-0251-002,
251,3,TXN-0251-003,
251,4,TXN-0251-004,
251,5,TXN-0251-005,
251,6,TXN-0251-006,
251,7,TXN-0251-007,
251,8,TXN-0251-008,
251,9,TXN-0251-009,
252,1,TXN-0252-001,
253,1,TXN-0253-001,
253,2,TXN-0253-002,
254,1,TXN-0254-001,
254,2,TXN-0254-002,
254,3,TXN-0254-003,
254,4,TXN-0254-004,
255,1,TXN-0255-001,
255,2,TXN-0255-002,
255,3,TXN-0255-003,
256,1,TXN-0256-001,
256,2,TXN-0256-002,
256,3,TXN-0256-003,
256,4,TXN-0256-004,
256,5,TXN-0256-005,
256,6,TXN-0256-006,
256,7,TXN-0256-007,
257,1,TXN-0257-001,
257,2,TXN-0257-002,
257,3,TXN-0257-003,
257,4,TXN-0257-004,
257,5,TXN-0257-005,
257,6,TXN-0257-006,
257,7,TXN-0257-007,
257,8,TXN-0257-008,
258,1,TXN-0258-001,
258,2,TXN-0258-002,
258,3,TXN-0258-003,
258,4,TXN-0258-004,
258,5,TXN-0258-005,
258,6,TXN-0258-006,
258,7,TXN-0258-007,
258,8,TXN-0258-008,
259,1,TXN-0259-001,
259,2,TXN-0259-002,
259,3,TXN-0259-003,
259,4,TXN-0259-004,
260,1,TXN-0260-001,
260,2,TXN-0260-002,
260,3,TXN-0260-003,
260,4,TXN-0260-004,
260,5,TXN-0260-005,
260,6,TXN-0260-006,
260,7,TXN-0260-007,
261,1,TXN-0261-001,
262,1,TXN-0262-001,
262,2,TXN-0262-002,
262,3,TXN-0262-003,
263,1,TXN-0263-001,
263,2,TXN-0263-002,
263,3,TXN-0263-003,
263,4,TXN-0263-004,
263,5,TXN-0263-005,
263,6,TXN-0263-006,
263,7,TXN-0263-007,
264,1,TXN-0264-001,
265,1,TXN-0265-001,
265,2,TXN-0265-002,
265,3,TXN-0265-003,
265,4,TXN-0265-004,
265,5,TXN-0265-005,
265,6,TXN-0265-006,
265,7,TXN-0265-007,
266,1,TXN-0266-001,
266,2,TXN-0266-002,
266,3,TXN-0266-003,
266,4,TXN-0266-004,
266,5,TXN-0266-005,
267,1,TXN-0267-001,
267,2,TXN-0267-002,
267,3,TXN-0267-003,
267,4,TXN-0267-004,
267,5,TXN-0267-005,
267,6,TXN-0267-006,
267,7,TXN-0267-007,
267,8,TXN-0267-008,
268,1,TXN-0268-001,
268,2,TXN-0268-002,
268,3,TXN-0268-003,
268,4,TXN-0268-004,
268,5,TXN-0268-005,
269,1,TXN-0269-001,
269,2,TXN-0269-002,
269,3,TXN-0269-003,
269,4,TXN-0269-004,
269,5,TXN-0269-005,
269,6,TXN-0269-006,
269,7,TXN-0269-007,
270,1,TXN-0270-001,
270,2,TXN-0270-002,
270,3,TXN-0270-003,
270,4,TXN-0270-004,
270,5,TXN-0270-005,
270,6,TXN-0270-006,
270,7,TXN-0270-007,
270,8,TXN-0270-008,
270,9,TXN-0270-009,
271,1,TXN-0271-001,
271,2,TXN-0271-002,
271,3,TXN-0271-003,
271,4,TXN-0271-004,
271,5,TXN-0271-005,
271,6,TXN-0271-006,
271,7,TXN-0271-007,
271,8,TXN-0271-008,
272,1,TXN-0272-001,
272,2,TXN-0272-002,
272,3,TXN-0272-003,
273,1,TXN-0273-001,
273,2,TXN-0273-002,
273,3,TXN-0273-003,
273,4,TXN-0273-004,
274,1,TXN-0274-001,
274,2,TXN-0274-002,
274,3,TXN-0274-003,
274,4,TXN-0274-004,
274,5,TXN-0274-005,
275,1,TXN-0275-001,
275,2,TXN-0275-002,
275,3,TXN-0275-003,
275,4,TXN-0275-004,
276,1,TXN-0276-001,
277,1,TXN-0277-001,
277,2,TXN-0277-002,
277,3,TXN-0277-003,
277,4,TXN-0277-004,
277,5,TXN-0277-005,
277,6,TXN-0277-006,
277,7,TXN-0277-007,
277,8,TXN-0277-008,
277,9,TXN-0277-009,
277,10,TXN-0277-010,
278,1,TXN-0278-001,
278,2,TXN-0278-002,
278,3,TXN-0278-003,
278,4,TXN-0278-004,
278,5,TXN-0278-005,
278,6,TXN-0278-006,
278,7,TXN-0278-007,
278,8,TXN-0278-008,
278,9,TXN-0278-009,
279,1,TXN-0279-001,
280,1,TXN-0280-001,
280,2,TXN-0280-002,
280,3,TXN-0280-003,
280,4,TXN-0280-004,
280,5,TXN-0280-005,
280,6,TXN-0280-006,
281,1,TXN-0281-001,
282,1,TXN-0282-001,
283,1,TXN-0283-001,
283,2,TXN-0283-002,
283,3,TXN-0283-003,
283,4,TXN-0283-004,
283,5,TXN-0283-005,
283,6,TXN-0283-006,
283,7,TXN-0283-007,
283,8,TXN-0283-008,
283,9,TXN-0283-009,
283,10,TXN-0283-010,
284,1,TXN-0284-001,
284,2,TXN-0284-002,
284,3,TXN-0284-003,
284,4,TXN-0284-004,
284,5,TXN-0284-005,
284,6,TXN-0284-006,
284,7,TXN-0284-007,
284,8,TXN-0284-008,
285,1,TXN-0285-001,
285,2,TXN-0285-002,
285,3,TXN-0285-003,
285,4,TXN-0285-004,
285,5,TXN-0285-005,
285,6,TXN-0285-006,
285,7,TXN-0285-007,
285,8,TXN-0285-008,
285,9,TXN-0285-009,
286,1,TXN-0286-001,
286,2,TXN-0286-002,
286,3,TXN-0286-003,
286,4,TXN-0286-004,
286,5,TXN-0286-005,
286,6,TXN-0286-006,
286,7,TXN-0286-007,
286,8,TXN-0286-008,
286,9,TXN-0286-009,
287,1,TXN-0287-001,
287,2,TXN-0287-002,
287,3,TXN-0287-003,
288,1,TXN-0288-001,
289,1,TXN-0289-001,
289,2,TXN-0289-002,
289,3,TXN-0289-003,
289,4,TXN-0289-004,
289,5,TXN-0289-005,
289,6,TXN-0289-006,
289,7,TXN-0289-007,
289,8,TXN-0289-008,
289,9,TXN-0289-009,
290,1,TXN-0290-001,
290,2,TXN-0290-002,
291,1,TXN-0291-001,
291,2,TXN-0291-002,
291,3,TXN-0291-003,
292,1,TXN-0292-001,
292,2,TXN-0292-002,
293,1,TXN-0293-001,
293,2,TXN-0293-002,
293,3,TXN-0293-003,
293,4,TXN-0293-004,
293,5,TXN-0293-005,
293,6,TXN-0293-006,
293,7,TXN-0293-007,
293,8,TXN-0293-008,
293,9,TXN-0293-009,
293,10,TXN-0293-010,
294,1,TXN-0294-001,
294,2,TXN-0294-002,
295,1,TXN-0295-001,
295,2,TXN-0295-002,
295,3,TXN-0295-003,
295,4,TXN-0295-004,
296,1,TXN-0296-001,
296,2,TXN-0296-002,
296,3,TXN-0296-003,
296,4,TXN-0296-004,
296,5,TXN-0296-005,
296,6,TXN-0296-006,
296,7,TXN-0296-007,
297,1,TXN-0297-001,
297,2,TXN-0297-002,
